Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,1266.6666692000001,,,RIGHT,349.5923999999775,2019-11-12 16:06:07.943516,2019-11-12 16:06:08.500377,1,2.4908339500000003,P2,Response_Selection
RIGHT,1033.3333354000001,,,RIGHT,348.24080000001345,2019-11-12 16:06:09.544650,2019-11-12 16:06:10.100232,2,2.4908339500000003,P2,Response_Selection
RIGHT,600.0000012,,,RIGHT,371.661099999983,2019-11-12 16:06:10.719685,2019-11-12 16:06:11.297686,3,2.4908339500000003,P2,Response_Selection
LEFT,1133.3333356,,,LEFT,276.52660000001106,2019-11-12 16:06:12.445303,2019-11-12 16:06:12.929595,4,2.4908339500000003,P2,Response_Selection
LEFT,633.3333346000001,,,LEFT,301.60770000000525,2019-11-12 16:06:13.573406,2019-11-12 16:06:14.083382,5,2.4908339500000003,P2,Response_Selection
RIGHT,1400.0000028,,,RIGHT,307.73759999999584,2019-11-12 16:06:15.491149,2019-11-12 16:06:16.006558,6,2.4908339500000003,P2,Response_Selection
RIGHT,1366.6666694,,,RIGHT,310.1297000000045,2019-11-12 16:06:17.389370,2019-11-12 16:06:17.906015,7,2.4908339500000003,P2,Response_Selection
LEFT,1083.3333355,,,LEFT,336.01849999999445,2019-11-12 16:06:18.998392,2019-11-12 16:06:19.542270,8,2.4908339500000003,P2,Response_Selection
RIGHT,1016.6666687000001,,,RIGHT,298.55290000000423,2019-11-12 16:06:20.568577,2019-11-12 16:06:21.072730,9,2.4908339500000003,P2,Response_Selection
RIGHT,966.6666686,,,RIGHT,317.760700000008,2019-11-12 16:06:22.046209,2019-11-12 16:06:22.570983,10,2.4908339500000003,P2,Response_Selection
LEFT,800.0000016,,,LEFT,295.0994999999921,2019-11-12 16:06:23.380282,2019-11-12 16:06:23.883164,11,2.4908339500000003,P2,Response_Selection
LEFT,933.3333352,,,LEFT,283.90150000001313,2019-11-12 16:06:24.826306,2019-11-12 16:06:25.317790,12,2.4908339500000003,P2,Response_Selection
RIGHT,1416.6666695000001,,,RIGHT,291.47260000002007,2019-11-12 16:06:26.748797,2019-11-12 16:06:27.248409,13,2.4908339500000003,P2,Response_Selection
LEFT,1500.000003,,,LEFT,280.3602999999839,2019-11-12 16:06:28.756808,2019-11-12 16:06:29.245268,14,2.4908339500000003,P2,Response_Selection
LEFT,750.0000015,,,LEFT,347.2312000000102,2019-11-12 16:06:30.006257,2019-11-12 16:06:30.561295,15,2.4908339500000003,P2,Response_Selection
RIGHT,1216.6666691,,,RIGHT,306.2122000000045,2019-11-12 16:06:31.792512,2019-11-12 16:06:32.305077,16,2.4908339500000003,P2,Response_Selection
RIGHT,983.3333353,,,RIGHT,308.5189999999898,2019-11-12 16:06:33.302016,2019-11-12 16:06:33.819348,17,2.4908339500000003,P2,Response_Selection
RIGHT,1316.6666693,,,RIGHT,285.470800000013,2019-11-12 16:06:35.147408,2019-11-12 16:06:35.640600,18,2.4908339500000003,P2,Response_Selection
RIGHT,533.3333344,,,RIGHT,402.25090000001273,2019-11-12 16:06:36.181689,2019-11-12 16:06:36.792015,19,2.4908339500000003,P2,Response_Selection
RIGHT,783.3333349000001,,,RIGHT,281.73119999999585,2019-11-12 16:06:37.586763,2019-11-12 16:06:38.075603,20,2.4908339500000003,P2,Response_Selection
RIGHT,833.333335,,,RIGHT,298.6889000000019,2019-11-12 16:06:38.916633,2019-11-12 16:06:39.421840,21,2.4908339500000003,P2,Response_Selection
LEFT,1116.6666689,,,LEFT,266.4692999999829,2019-11-12 16:06:40.546539,2019-11-12 16:06:41.020308,22,2.4908339500000003,P2,Response_Selection
LEFT,1416.6666695000001,,,LEFT,290.9948000000213,2019-11-12 16:06:42.448152,2019-11-12 16:06:42.946939,23,2.4908339500000003,P2,Response_Selection
LEFT,1200.0000024,,,LEFT,304.97569999999996,2019-11-12 16:06:44.157333,2019-11-12 16:06:44.669001,24,2.4908339500000003,P2,Response_Selection
RIGHT,1083.3333355,,,RIGHT,296.1418000000151,2019-11-12 16:06:45.762663,2019-11-12 16:06:46.265165,25,2.4908339500000003,P2,Response_Selection
RIGHT,1116.6666689,,,RIGHT,269.9777999999924,2019-11-12 16:06:47.391184,2019-11-12 16:06:47.868001,26,2.4908339500000003,P2,Response_Selection
RIGHT,1133.3333356,,,RIGHT,234.71159999999713,2019-11-12 16:06:49.016222,2019-11-12 16:06:49.458374,27,2.4908339500000003,P2,Response_Selection
LEFT,683.3333347,,,LEFT,349.2625000000089,2019-11-12 16:06:50.153442,2019-11-12 16:06:50.709502,28,2.4908339500000003,P2,Response_Selection
RIGHT,866.6666684,,,RIGHT,262.8022000000101,2019-11-12 16:06:51.584213,2019-11-12 16:06:52.053957,29,2.4908339500000003,P2,Response_Selection
RIGHT,1200.0000024,,,RIGHT,55.30519999999228,2019-11-12 16:06:53.264598,2019-11-12 16:06:53.527175,30,2.4908339500000003,P2,Response_Selection
LEFT,1066.6666688,,,LEFT,322.90319999998474,2019-11-12 16:06:54.604334,2019-11-12 16:06:55.134607,31,2.4908339500000003,P2,Response_Selection
RIGHT,550.0000011,,,RIGHT,336.3458000000037,2019-11-12 16:06:55.696609,2019-11-12 16:06:56.239692,32,2.4908339500000003,P2,Response_Selection
LEFT,966.6666686,,,LEFT,314.87509999999475,2019-11-12 16:06:57.217479,2019-11-12 16:06:57.738939,33,2.4908339500000003,P2,Response_Selection
RIGHT,583.3333345,,,RIGHT,250.13490000000616,2019-11-12 16:06:58.338809,2019-11-12 16:06:58.796409,34,2.4908339500000003,P2,Response_Selection
RIGHT,650.0000013,,,RIGHT,285.1574000000028,2019-11-12 16:06:59.455001,2019-11-12 16:06:59.946691,35,2.4908339500000003,P2,Response_Selection
LEFT,866.6666684,,,LEFT,318.70720000000574,2019-11-12 16:07:00.824528,2019-11-12 16:07:01.351151,36,2.4908339500000003,P2,Response_Selection
RIGHT,916.6666685,,,RIGHT,285.71719999999345,2019-11-12 16:07:02.279679,2019-11-12 16:07:02.772735,37,2.4908339500000003,P2,Response_Selection
LEFT,1350.0000027,,,LEFT,266.1498000000222,2019-11-12 16:07:04.132807,2019-11-12 16:07:04.606101,38,2.4908339500000003,P2,Response_Selection
LEFT,983.3333353,,,LEFT,303.56480000000374,2019-11-12 16:07:05.600096,2019-11-12 16:07:06.111101,39,2.4908339500000003,P2,Response_Selection
RIGHT,1466.6666696,,,RIGHT,305.35059999999703,2019-11-12 16:07:07.590101,2019-11-12 16:07:08.103341,40,2.4908339500000003,P2,Response_Selection
LEFT,1216.6666691,,,LEFT,262.7401999999961,2019-11-12 16:07:09.327064,2019-11-12 16:07:09.795652,41,2.4908339500000003,P2,Response_Selection
LEFT,600.0000012,,,LEFT,359.7998999999845,2019-11-12 16:07:10.406546,2019-11-12 16:07:10.974542,42,2.4908339500000003,P2,Response_Selection
RIGHT,1450.0000029,,,RIGHT,299.21099999998546,2019-11-12 16:07:12.435403,2019-11-12 16:07:12.941229,43,2.4908339500000003,P2,Response_Selection
LEFT,1450.0000029,,,LEFT,270.2613999999812,2019-11-12 16:07:14.402550,2019-11-12 16:07:14.881274,44,2.4908339500000003,P2,Response_Selection
RIGHT,1500.000003,,,RIGHT,290.0703999999905,2019-11-12 16:07:16.391808,2019-11-12 16:07:16.888679,45,2.4908339500000003,P2,Response_Selection
LEFT,1250.0000025,,,LEFT,278.7629000000038,2019-11-12 16:07:18.146256,2019-11-12 16:07:18.632002,46,2.4908339500000003,P2,Response_Selection
LEFT,1266.6666692000001,,,LEFT,282.410700000014,2019-11-12 16:07:19.906849,2019-11-12 16:07:20.396541,47,2.4908339500000003,P2,Response_Selection
LEFT,500.000001,,,LEFT,380.15179999999305,2019-11-12 16:07:20.908137,2019-11-12 16:07:21.496390,48,2.4908339500000003,P2,Response_Selection
RIGHT,1066.6666688,,,RIGHT,289.88110000000233,2019-11-12 16:07:22.571908,2019-11-12 16:07:23.067818,49,2.4908339500000003,P2,Response_Selection
LEFT,916.6666685,,,LEFT,267.8573999999969,2019-11-12 16:07:23.993988,2019-11-12 16:07:24.469158,50,2.4908339500000003,P2,Response_Selection
RIGHT,750.0000015,,,RIGHT,286.83330000001206,2019-11-12 16:07:25.231685,2019-11-12 16:07:25.725721,51,2.4908339500000003,P2,Response_Selection
LEFT,1400.0000028,,,LEFT,259.30309999995416,2019-11-12 16:07:27.133736,2019-11-12 16:07:27.600472,52,2.4908339500000003,P2,Response_Selection
LEFT,1166.666669,,,LEFT,257.0422000000008,2019-11-12 16:07:28.775416,2019-11-12 16:07:29.239724,53,2.4908339500000003,P2,Response_Selection
RIGHT,1300.0000026,,,RIGHT,301.869599999975,2019-11-12 16:07:30.551267,2019-11-12 16:07:31.061564,54,2.4908339500000003,P2,Response_Selection
RIGHT,1250.0000025,,,RIGHT,292.9895999999985,2019-11-12 16:07:32.320952,2019-11-12 16:07:32.820732,55,2.4908339500000003,P2,Response_Selection
LEFT,650.0000013,,,LEFT,322.0645000000104,2019-11-12 16:07:33.480964,2019-11-12 16:07:34.010063,56,2.4908339500000003,P2,Response_Selection
LEFT,883.3333351,,,LEFT,283.43060000003106,2019-11-12 16:07:34.900821,2019-11-12 16:07:35.392046,57,2.4908339500000003,P2,Response_Selection
RIGHT,500.000001,,,RIGHT,330.5603000000019,2019-11-12 16:07:35.902254,2019-11-12 16:07:36.439900,58,2.4908339500000003,P2,Response_Selection
LEFT,1466.6666696,,,LEFT,290.3605999999854,2019-11-12 16:07:37.914030,2019-11-12 16:07:38.412577,59,2.4908339500000003,P2,Response_Selection
RIGHT,733.3333348,,,RIGHT,286.5191000000209,2019-11-12 16:07:39.161567,2019-11-12 16:07:39.655081,60,2.4908339500000003,P2,Response_Selection
RIGHT,633.3333346000001,,,RIGHT,330.9921000000031,2019-11-12 16:07:40.303452,2019-11-12 16:07:40.840884,61,2.4908339500000003,P2,Response_Selection
LEFT,833.333335,,,LEFT,275.649900000019,2019-11-12 16:07:41.685706,2019-11-12 16:07:42.169414,62,2.4908339500000003,P2,Response_Selection
LEFT,550.0000011,,,LEFT,309.37810000000354,2019-11-12 16:07:42.729964,2019-11-12 16:07:43.246246,63,2.4908339500000003,P2,Response_Selection
RIGHT,700.0000014,,,RIGHT,277.4301999999693,2019-11-12 16:07:43.957305,2019-11-12 16:07:44.442596,64,2.4908339500000003,P2,Response_Selection
LEFT,583.3333345,,,LEFT,261.2540000000081,2019-11-12 16:07:45.036599,2019-11-12 16:07:45.505346,65,2.4908339500000003,P2,Response_Selection
LEFT,1316.6666693,,,LEFT,287.71919999996953,2019-11-12 16:07:46.834902,2019-11-12 16:07:47.330197,66,2.4908339500000003,P2,Response_Selection
LEFT,533.3333344,,,LEFT,281.3377999999602,2019-11-12 16:07:47.875294,2019-11-12 16:07:48.362632,67,2.4908339500000003,P2,Response_Selection
LEFT,1300.0000026,,,LEFT,288.7835000000223,2019-11-12 16:07:49.670274,2019-11-12 16:07:50.166460,68,2.4908339500000003,P2,Response_Selection
RIGHT,1350.0000027,,,RIGHT,281.10840000005055,2019-11-12 16:07:51.528007,2019-11-12 16:07:52.016823,69,2.4908339500000003,P2,Response_Selection
RIGHT,800.0000016,,,RIGHT,292.1974000000205,2019-11-12 16:07:52.826719,2019-11-12 16:07:53.325645,70,2.4908339500000003,P2,Response_Selection
LEFT,1366.6666694,,,LEFT,312.523399999975,2019-11-12 16:07:54.704453,2019-11-12 16:07:55.223763,71,2.4908339500000003,P2,Response_Selection
RIGHT,933.3333352,,,RIGHT,283.64590000001044,2019-11-12 16:07:56.167032,2019-11-12 16:07:56.658513,72,2.4908339500000003,P2,Response_Selection
RIGHT,683.3333347,,,RIGHT,320.28099999996584,2019-11-12 16:07:57.353747,2019-11-12 16:07:57.880960,73,2.4908339500000003,P2,Response_Selection
LEFT,1016.6666687000001,,,LEFT,277.98970000003465,2019-11-12 16:07:58.909698,2019-11-12 16:07:59.395306,74,2.4908339500000003,P2,Response_Selection
LEFT,700.0000014,,,LEFT,305.2458000000229,2019-11-12 16:08:00.105940,2019-11-12 16:08:00.619140,75,2.4908339500000003,P2,Response_Selection
LEFT,1033.3333354000001,,,LEFT,269.6253000000297,2019-11-12 16:08:01.661672,2019-11-12 16:08:02.139619,76,2.4908339500000003,P2,Response_Selection
LEFT,733.3333348,,,LEFT,313.68880000002264,2019-11-12 16:08:02.880829,2019-11-12 16:08:03.402470,77,2.4908339500000003,P2,Response_Selection
RIGHT,1166.666669,,,RIGHT,291.75970000000007,2019-11-12 16:08:04.582090,2019-11-12 16:08:05.080608,78,2.4908339500000003,P2,Response_Selection
RIGHT,883.3333351,,,RIGHT,301.5336000000275,2019-11-12 16:08:05.975230,2019-11-12 16:08:06.483001,79,2.4908339500000003,P2,Response_Selection
LEFT,783.3333349000001,,,LEFT,294.967999999983,2019-11-12 16:08:07.274908,2019-11-12 16:08:07.777583,80,2.4908339500000003,P2,Response_Selection
